YEAR,COUNTY_ID,COUNTY_NAME,DISTRICT_ID,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,SUBGROUP,FOUR_YR_GRAD_RATE,FOUR_YR_ADJ_COHORT_COUNT,GRADUATED_COUNT
2015,5,BURLINGTON,2610,LENAPE REGIONAL,999,Districtwide Total,Economically Disadvantaged,92.81,153,142
2015,5,BURLINGTON,2610,LENAPE REGIONAL,999,Districtwide Total,Students with Disability,87.37,285,249
2015,5,BURLINGTON,2610,LENAPE REGIONAL,999,Districtwide Total,Districtwide,95.49,1773,1693
2015,5,BURLINGTON,3010,MAPLE SHADE TWP,30,MAPLE SHADE HIGH SCHOOL,White,92.55,94,87
2015,5,BURLINGTON,3010,MAPLE SHADE TWP,30,MAPLE SHADE HIGH SCHOOL,Black,-,-,-
2015,5,BURLINGTON,3010,MAPLE SHADE TWP,30,MAPLE SHADE HIGH SCHOOL,Hispanic,-,-,-
2015,5,BURLINGTON,3010,MAPLE SHADE TWP,30,MAPLE SHADE HIGH SCHOOL,Asian,-,-,-
2015,5,BURLINGTON,3010,MAPLE SHADE TWP,30,MAPLE SHADE HIGH SCHOOL,American Indian,-,-,-
2015,5,BURLINGTON,3010,MAPLE SHADE TWP,30,MAPLE SHADE HIGH SCHOOL,Native Hawaiian,-,-,-
2015,5,BURLINGTON,3010,MAPLE SHADE TWP,30,MAPLE SHADE HIGH SCHOOL,Two or More Races,-,-,-
2015,5,BURLINGTON,3010,MAPLE SHADE TWP,30,MAPLE SHADE HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,5,BURLINGTON,3010,MAPLE SHADE TWP,30,MAPLE SHADE HIGH SCHOOL,Economically Disadvantaged,89.36,47,42
2015,5,BURLINGTON,3010,MAPLE SHADE TWP,30,MAPLE SHADE HIGH SCHOOL,Students with Disability,83.87,31,26
2015,5,BURLINGTON,3010,MAPLE SHADE TWP,30,MAPLE SHADE HIGH SCHOOL,Schoolwide,91.73,133,122
2015,5,BURLINGTON,3010,MAPLE SHADE TWP,999,Districtwide Total,White,92.55,94,87
2015,5,BURLINGTON,3010,MAPLE SHADE TWP,999,Districtwide Total,Black,-,-,-
2015,5,BURLINGTON,3010,MAPLE SHADE TWP,999,Districtwide Total,Hispanic,-,-,-
2015,5,BURLINGTON,3010,MAPLE SHADE TWP,999,Districtwide Total,Asian,-,-,-
2015,5,BURLINGTON,3010,MAPLE SHADE TWP,999,Districtwide Total,American Indian,-,-,-
2015,5,BURLINGTON,3010,MAPLE SHADE TWP,999,Districtwide Total,Native Hawaiian,-,-,-
2015,5,BURLINGTON,3010,MAPLE SHADE TWP,999,Districtwide Total,Two or More Races,-,-,-
2015,5,BURLINGTON,3010,MAPLE SHADE TWP,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,5,BURLINGTON,3010,MAPLE SHADE TWP,999,Districtwide Total,Economically Disadvantaged,89.36,47,42
2015,5,BURLINGTON,3010,MAPLE SHADE TWP,999,Districtwide Total,Students with Disability,83.87,31,26
2015,5,BURLINGTON,3010,MAPLE SHADE TWP,999,Districtwide Total,Districtwide,91.73,133,122
2015,5,BURLINGTON,3360,MOORESTOWN TWP,40,MOORESTOWN HIGH SCHOOL,White,97.08,274,266
2015,5,BURLINGTON,3360,MOORESTOWN TWP,40,MOORESTOWN HIGH SCHOOL,Black,-,-,-
2015,5,BURLINGTON,3360,MOORESTOWN TWP,40,MOORESTOWN HIGH SCHOOL,Hispanic,-,-,-
2015,5,BURLINGTON,3360,MOORESTOWN TWP,40,MOORESTOWN HIGH SCHOOL,Asian,-,-,-
2015,5,BURLINGTON,3360,MOORESTOWN TWP,40,MOORESTOWN HIGH SCHOOL,American Indian,-,-,-
2015,5,BURLINGTON,3360,MOORESTOWN TWP,40,MOORESTOWN HIGH SCHOOL,Native Hawaiian,-,-,-
2015,5,BURLINGTON,3360,MOORESTOWN TWP,40,MOORESTOWN HIGH SCHOOL,Two or More Races,-,-,-
2015,5,BURLINGTON,3360,MOORESTOWN TWP,40,MOORESTOWN HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,5,BURLINGTON,3360,MOORESTOWN TWP,40,MOORESTOWN HIGH SCHOOL,Economically Disadvantaged,-,-,-
2015,5,BURLINGTON,3360,MOORESTOWN TWP,40,MOORESTOWN HIGH SCHOOL,Students with Disability,82.98,47,39
2015,5,BURLINGTON,3360,MOORESTOWN TWP,40,MOORESTOWN HIGH SCHOOL,Schoolwide,96.83,347,336
2015,5,BURLINGTON,3360,MOORESTOWN TWP,999,Districtwide Total,White,97.08,274,266
2015,5,BURLINGTON,3360,MOORESTOWN TWP,999,Districtwide Total,Black,-,-,-
2015,5,BURLINGTON,3360,MOORESTOWN TWP,999,Districtwide Total,Hispanic,-,-,-
2015,5,BURLINGTON,3360,MOORESTOWN TWP,999,Districtwide Total,Asian,-,-,-
2015,5,BURLINGTON,3360,MOORESTOWN TWP,999,Districtwide Total,American Indian,-,-,-
2015,5,BURLINGTON,3360,MOORESTOWN TWP,999,Districtwide Total,Native Hawaiian,-,-,-
2015,5,BURLINGTON,3360,MOORESTOWN TWP,999,Districtwide Total,Two or More Races,-,-,-
2015,5,BURLINGTON,3360,MOORESTOWN TWP,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,5,BURLINGTON,3360,MOORESTOWN TWP,999,Districtwide Total,Economically Disadvantaged,-,-,-
2015,5,BURLINGTON,3360,MOORESTOWN TWP,999,Districtwide Total,Students with Disability,82.98,47,39
2015,5,BURLINGTON,3360,MOORESTOWN TWP,999,Districtwide Total,Districtwide,96.83,347,336
2015,5,BURLINGTON,3690,NORTHERN BURLINGTON REG,50,NORTHERN BURLINGTON COUNTY REGIONAL HIGH SCHOOL,White,92.15,242,223
2015,5,BURLINGTON,3690,NORTHERN BURLINGTON REG,50,NORTHERN BURLINGTON COUNTY REGIONAL HIGH SCHOOL,Black,93.75,48,45
2015,5,BURLINGTON,3690,NORTHERN BURLINGTON REG,50,NORTHERN BURLINGTON COUNTY REGIONAL HIGH SCHOOL,Hispanic,-,-,-
2015,5,BURLINGTON,3690,NORTHERN BURLINGTON REG,50,NORTHERN BURLINGTON COUNTY REGIONAL HIGH SCHOOL,Asian,-,-,-
2015,5,BURLINGTON,3690,NORTHERN BURLINGTON REG,50,NORTHERN BURLINGTON COUNTY REGIONAL HIGH SCHOOL,American Indian,-,-,-
2015,5,BURLINGTON,3690,NORTHERN BURLINGTON REG,50,NORTHERN BURLINGTON COUNTY REGIONAL HIGH SCHOOL,Native Hawaiian,-,-,-
2015,5,BURLINGTON,3690,NORTHERN BURLINGTON REG,50,NORTHERN BURLINGTON COUNTY REGIONAL HIGH SCHOOL,Two or More Races,-,-,-
2015,5,BURLINGTON,3690,NORTHERN BURLINGTON REG,50,NORTHERN BURLINGTON COUNTY REGIONAL HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,5,BURLINGTON,3690,NORTHERN BURLINGTON REG,50,NORTHERN BURLINGTON COUNTY REGIONAL HIGH SCHOOL,Economically Disadvantaged,80.49,41,33
2015,5,BURLINGTON,3690,NORTHERN BURLINGTON REG,50,NORTHERN BURLINGTON COUNTY REGIONAL HIGH SCHOOL,Students with Disability,75.61,41,31
2015,5,BURLINGTON,3690,NORTHERN BURLINGTON REG,50,NORTHERN BURLINGTON COUNTY REGIONAL HIGH SCHOOL,Schoolwide,93.1,348,324
2015,5,BURLINGTON,3690,NORTHERN BURLINGTON REG,999,Districtwide Total,White,92.15,242,223
2015,5,BURLINGTON,3690,NORTHERN BURLINGTON REG,999,Districtwide Total,Black,93.75,48,45
2015,5,BURLINGTON,3690,NORTHERN BURLINGTON REG,999,Districtwide Total,Hispanic,-,-,-
2015,5,BURLINGTON,3690,NORTHERN BURLINGTON REG,999,Districtwide Total,Asian,-,-,-
2015,5,BURLINGTON,3690,NORTHERN BURLINGTON REG,999,Districtwide Total,American Indian,-,-,-
2015,5,BURLINGTON,3690,NORTHERN BURLINGTON REG,999,Districtwide Total,Native Hawaiian,-,-,-
2015,5,BURLINGTON,3690,NORTHERN BURLINGTON REG,999,Districtwide Total,Two or More Races,-,-,-
2015,5,BURLINGTON,3690,NORTHERN BURLINGTON REG,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,5,BURLINGTON,3690,NORTHERN BURLINGTON REG,999,Districtwide Total,Economically Disadvantaged,80.49,41,33
2015,5,BURLINGTON,3690,NORTHERN BURLINGTON REG,999,Districtwide Total,Students with Disability,75.61,41,31
2015,5,BURLINGTON,3690,NORTHERN BURLINGTON REG,999,Districtwide Total,Districtwide,93.1,348,324
2015,5,BURLINGTON,3920,PALMYRA BORO,50,PALMYRA HIGH SCHOOL,White,93.62,47,44
2015,5,BURLINGTON,3920,PALMYRA BORO,50,PALMYRA HIGH SCHOOL,Black,-,-,-
2015,5,BURLINGTON,3920,PALMYRA BORO,50,PALMYRA HIGH SCHOOL,Hispanic,-,-,-
2015,5,BURLINGTON,3920,PALMYRA BORO,50,PALMYRA HIGH SCHOOL,Asian,-,-,-
2015,5,BURLINGTON,3920,PALMYRA BORO,50,PALMYRA HIGH SCHOOL,American Indian,-,-,-
2015,5,BURLINGTON,3920,PALMYRA BORO,50,PALMYRA HIGH SCHOOL,Native Hawaiian,-,-,-
2015,5,BURLINGTON,3920,PALMYRA BORO,50,PALMYRA HIGH SCHOOL,Two or More Races,-,-,-
2015,5,BURLINGTON,3920,PALMYRA BORO,50,PALMYRA HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,5,BURLINGTON,3920,PALMYRA BORO,50,PALMYRA HIGH SCHOOL,Economically Disadvantaged,-,-,-
2015,5,BURLINGTON,3920,PALMYRA BORO,50,PALMYRA HIGH SCHOOL,Students with Disability,-,-,-
2015,5,BURLINGTON,3920,PALMYRA BORO,50,PALMYRA HIGH SCHOOL,Schoolwide,87.34,79,69
2015,5,BURLINGTON,3920,PALMYRA BORO,999,Districtwide Total,White,93.62,47,44
2015,5,BURLINGTON,3920,PALMYRA BORO,999,Districtwide Total,Black,-,-,-
2015,5,BURLINGTON,3920,PALMYRA BORO,999,Districtwide Total,Hispanic,-,-,-
2015,5,BURLINGTON,3920,PALMYRA BORO,999,Districtwide Total,Asian,-,-,-
2015,5,BURLINGTON,3920,PALMYRA BORO,999,Districtwide Total,American Indian,-,-,-
2015,5,BURLINGTON,3920,PALMYRA BORO,999,Districtwide Total,Native Hawaiian,-,-,-
2015,5,BURLINGTON,3920,PALMYRA BORO,999,Districtwide Total,Two or More Races,-,-,-
2015,5,BURLINGTON,3920,PALMYRA BORO,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,5,BURLINGTON,3920,PALMYRA BORO,999,Districtwide Total,Economically Disadvantaged,-,-,-
2015,5,BURLINGTON,3920,PALMYRA BORO,999,Districtwide Total,Students with Disability,-,-,-
2015,5,BURLINGTON,3920,PALMYRA BORO,999,Districtwide Total,Districtwide,87.34,79,69
2015,5,BURLINGTON,4050,PEMBERTON TWP,55,PEMBERTON TOWNSHIP HIGH SCHOOL,White,83.64,110,92
2015,5,BURLINGTON,4050,PEMBERTON TWP,55,PEMBERTON TOWNSHIP HIGH SCHOOL,Black,94.9,98,93
2015,5,BURLINGTON,4050,PEMBERTON TWP,55,PEMBERTON TOWNSHIP HIGH SCHOOL,Hispanic,93.33,30,28
2015,5,BURLINGTON,4050,PEMBERTON TWP,55,PEMBERTON TOWNSHIP HIGH SCHOOL,Asian,-,-,-
2015,5,BURLINGTON,4050,PEMBERTON TWP,55,PEMBERTON TOWNSHIP HIGH SCHOOL,American Indian,-,-,-
2015,5,BURLINGTON,4050,PEMBERTON TWP,55,PEMBERTON TOWNSHIP HIGH SCHOOL,Native Hawaiian,-,-,-
2015,5,BURLINGTON,4050,PEMBERTON TWP,55,PEMBERTON TOWNSHIP HIGH SCHOOL,Two or More Races,-,-,-
2015,5,BURLINGTON,4050,PEMBERTON TWP,55,PEMBERTON TOWNSHIP HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,5,BURLINGTON,4050,PEMBERTON TWP,55,PEMBERTON TOWNSHIP HIGH SCHOOL,Economically Disadvantaged,89.72,107,96
2015,5,BURLINGTON,4050,PEMBERTON TWP,55,PEMBERTON TOWNSHIP HIGH SCHOOL,Students with Disability,91.07,56,51
2015,5,BURLINGTON,4050,PEMBERTON TWP,55,PEMBERTON TOWNSHIP HIGH SCHOOL,Schoolwide,89.72,253,227
2015,5,BURLINGTON,4050,PEMBERTON TWP,999,Districtwide Total,White,83.64,110,92
2015,5,BURLINGTON,4050,PEMBERTON TWP,999,Districtwide Total,Black,94.9,98,93
2015,5,BURLINGTON,4050,PEMBERTON TWP,999,Districtwide Total,Hispanic,93.33,30,28
2015,5,BURLINGTON,4050,PEMBERTON TWP,999,Districtwide Total,Asian,-,-,-
2015,5,BURLINGTON,4050,PEMBERTON TWP,999,Districtwide Total,American Indian,-,-,-
2015,5,BURLINGTON,4050,PEMBERTON TWP,999,Districtwide Total,Native Hawaiian,-,-,-
2015,5,BURLINGTON,4050,PEMBERTON TWP,999,Districtwide Total,Two or More Races,-,-,-
2015,5,BURLINGTON,4050,PEMBERTON TWP,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,5,BURLINGTON,4050,PEMBERTON TWP,999,Districtwide Total,Economically Disadvantaged,89.72,107,96
2015,5,BURLINGTON,4050,PEMBERTON TWP,999,Districtwide Total,Students with Disability,91.07,56,51
2015,5,BURLINGTON,4050,PEMBERTON TWP,999,Districtwide Total,Districtwide,89.72,253,227
2015,5,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,50,RANCOCAS VALLEY REGIONAL HIGH SCHOOL,White,92.28,337,311
2015,5,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,50,RANCOCAS VALLEY REGIONAL HIGH SCHOOL,Black,84.35,147,124
2015,5,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,50,RANCOCAS VALLEY REGIONAL HIGH SCHOOL,Hispanic,84.09,44,37
2015,5,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,50,RANCOCAS VALLEY REGIONAL HIGH SCHOOL,Asian,-,-,-
2015,5,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,50,RANCOCAS VALLEY REGIONAL HIGH SCHOOL,American Indian,-,-,-
2015,5,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,50,RANCOCAS VALLEY REGIONAL HIGH SCHOOL,Native Hawaiian,-,-,-
2015,5,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,50,RANCOCAS VALLEY REGIONAL HIGH SCHOOL,Two or More Races,-,-,-
2015,5,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,50,RANCOCAS VALLEY REGIONAL HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,5,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,50,RANCOCAS VALLEY REGIONAL HIGH SCHOOL,Economically Disadvantaged,76.07,117,89
2015,5,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,50,RANCOCAS VALLEY REGIONAL HIGH SCHOOL,Students with Disability,79.57,93,74
2015,5,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,50,RANCOCAS VALLEY REGIONAL HIGH SCHOOL,Schoolwide,89.76,547,491
2015,5,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,999,Districtwide Total,White,92.28,337,311
2015,5,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,999,Districtwide Total,Black,84.35,147,124
2015,5,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,999,Districtwide Total,Hispanic,84.09,44,37
2015,5,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,999,Districtwide Total,Asian,-,-,-
2015,5,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,999,Districtwide Total,American Indian,-,-,-
2015,5,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,999,Districtwide Total,Native Hawaiian,-,-,-
2015,5,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,999,Districtwide Total,Two or More Races,-,-,-
2015,5,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,5,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,999,Districtwide Total,Economically Disadvantaged,76.07,117,89
2015,5,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,999,Districtwide Total,Students with Disability,79.57,93,74
2015,5,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,999,Districtwide Total,Districtwide,89.76,547,491
2015,5,BURLINGTON,4450,RIVERSIDE TWP,50,RIVERSIDE HIGH SCHOOL,White,88,100,88
2015,5,BURLINGTON,4450,RIVERSIDE TWP,50,RIVERSIDE HIGH SCHOOL,Black,-,-,-
2015,5,BURLINGTON,4450,RIVERSIDE TWP,50,RIVERSIDE HIGH SCHOOL,Hispanic,-,-,-
2015,5,BURLINGTON,4450,RIVERSIDE TWP,50,RIVERSIDE HIGH SCHOOL,Asian,-,-,-
2015,5,BURLINGTON,4450,RIVERSIDE TWP,50,RIVERSIDE HIGH SCHOOL,American Indian,-,-,-
2015,5,BURLINGTON,4450,RIVERSIDE TWP,50,RIVERSIDE HIGH SCHOOL,Native Hawaiian,-,-,-
2015,5,BURLINGTON,4450,RIVERSIDE TWP,50,RIVERSIDE HIGH SCHOOL,Two or More Races,-,-,-
2015,5,BURLINGTON,4450,RIVERSIDE TWP,50,RIVERSIDE HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,5,BURLINGTON,4450,RIVERSIDE TWP,50,RIVERSIDE HIGH SCHOOL,Economically Disadvantaged,77.59,58,45
2015,5,BURLINGTON,4450,RIVERSIDE TWP,50,RIVERSIDE HIGH SCHOOL,Students with Disability,-,-,-
2015,5,BURLINGTON,4450,RIVERSIDE TWP,50,RIVERSIDE HIGH SCHOOL,Schoolwide,85.16,128,109
2015,5,BURLINGTON,4450,RIVERSIDE TWP,999,Districtwide Total,White,88,100,88
2015,5,BURLINGTON,4450,RIVERSIDE TWP,999,Districtwide Total,Black,-,-,-
2015,5,BURLINGTON,4450,RIVERSIDE TWP,999,Districtwide Total,Hispanic,-,-,-
2015,5,BURLINGTON,4450,RIVERSIDE TWP,999,Districtwide Total,Asian,-,-,-
2015,5,BURLINGTON,4450,RIVERSIDE TWP,999,Districtwide Total,American Indian,-,-,-
2015,5,BURLINGTON,4450,RIVERSIDE TWP,999,Districtwide Total,Native Hawaiian,-,-,-
2015,5,BURLINGTON,4450,RIVERSIDE TWP,999,Districtwide Total,Two or More Races,-,-,-
2015,5,BURLINGTON,4450,RIVERSIDE TWP,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,5,BURLINGTON,4450,RIVERSIDE TWP,999,Districtwide Total,Economically Disadvantaged,77.59,58,45
2015,5,BURLINGTON,4450,RIVERSIDE TWP,999,Districtwide Total,Students with Disability,-,-,-
2015,5,BURLINGTON,4450,RIVERSIDE TWP,999,Districtwide Total,Districtwide,85.16,128,109
2015,5,BURLINGTON,5805,WILLINGBORO TWP,53,WILLINGBORO HIGH SCHOOL,White,-,-,-
2015,5,BURLINGTON,5805,WILLINGBORO TWP,53,WILLINGBORO HIGH SCHOOL,Black,77.06,218,168
2015,5,BURLINGTON,5805,WILLINGBORO TWP,53,WILLINGBORO HIGH SCHOOL,Hispanic,-,-,-
2015,5,BURLINGTON,5805,WILLINGBORO TWP,53,WILLINGBORO HIGH SCHOOL,Asian,-,-,-
2015,5,BURLINGTON,5805,WILLINGBORO TWP,53,WILLINGBORO HIGH SCHOOL,American Indian,-,-,-
2015,5,BURLINGTON,5805,WILLINGBORO TWP,53,WILLINGBORO HIGH SCHOOL,Native Hawaiian,-,-,-
2015,5,BURLINGTON,5805,WILLINGBORO TWP,53,WILLINGBORO HIGH SCHOOL,Two or More Races,-,-,-
2015,5,BURLINGTON,5805,WILLINGBORO TWP,53,WILLINGBORO HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,5,BURLINGTON,5805,WILLINGBORO TWP,53,WILLINGBORO HIGH SCHOOL,Economically Disadvantaged,76.55,145,111
2015,5,BURLINGTON,5805,WILLINGBORO TWP,53,WILLINGBORO HIGH SCHOOL,Students with Disability,77.42,62,48
2015,5,BURLINGTON,5805,WILLINGBORO TWP,53,WILLINGBORO HIGH SCHOOL,Schoolwide,77.78,243,189
2015,5,BURLINGTON,5805,WILLINGBORO TWP,999,Districtwide Total,White,-,-,-
2015,5,BURLINGTON,5805,WILLINGBORO TWP,999,Districtwide Total,Black,77.06,218,168
2015,5,BURLINGTON,5805,WILLINGBORO TWP,999,Districtwide Total,Hispanic,-,-,-
2015,5,BURLINGTON,5805,WILLINGBORO TWP,999,Districtwide Total,Asian,-,-,-
2015,5,BURLINGTON,5805,WILLINGBORO TWP,999,Districtwide Total,American Indian,-,-,-
2015,5,BURLINGTON,5805,WILLINGBORO TWP,999,Districtwide Total,Native Hawaiian,-,-,-
2015,5,BURLINGTON,5805,WILLINGBORO TWP,999,Districtwide Total,Two or More Races,-,-,-
2015,5,BURLINGTON,5805,WILLINGBORO TWP,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,5,BURLINGTON,5805,WILLINGBORO TWP,999,Districtwide Total,Economically Disadvantaged,76.55,145,111
2015,5,BURLINGTON,5805,WILLINGBORO TWP,999,Districtwide Total,Students with Disability,77.42,62,48
2015,5,BURLINGTON,5805,WILLINGBORO TWP,999,Districtwide Total,Districtwide,77.78,243,189
2015,7,CAMDEN,150,AUDUBON BORO,10,AUDUBON JUNIOR/SENIOR HIGH SCHOOL,White,91.18,170,155
2015,7,CAMDEN,150,AUDUBON BORO,10,AUDUBON JUNIOR/SENIOR HIGH SCHOOL,Black,-,-,-
2015,7,CAMDEN,150,AUDUBON BORO,10,AUDUBON JUNIOR/SENIOR HIGH SCHOOL,Hispanic,-,-,-
2015,7,CAMDEN,150,AUDUBON BORO,10,AUDUBON JUNIOR/SENIOR HIGH SCHOOL,Asian,-,-,-
2015,7,CAMDEN,150,AUDUBON BORO,10,AUDUBON JUNIOR/SENIOR HIGH SCHOOL,American Indian,-,-,-
2015,7,CAMDEN,150,AUDUBON BORO,10,AUDUBON JUNIOR/SENIOR HIGH SCHOOL,Native Hawaiian,-,-,-
2015,7,CAMDEN,150,AUDUBON BORO,10,AUDUBON JUNIOR/SENIOR HIGH SCHOOL,Two or More Races,-,-,-
2015,7,CAMDEN,150,AUDUBON BORO,10,AUDUBON JUNIOR/SENIOR HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,7,CAMDEN,150,AUDUBON BORO,10,AUDUBON JUNIOR/SENIOR HIGH SCHOOL,Economically Disadvantaged,85.42,48,41
2015,7,CAMDEN,150,AUDUBON BORO,10,AUDUBON JUNIOR/SENIOR HIGH SCHOOL,Students with Disability,85.71,35,30
2015,7,CAMDEN,150,AUDUBON BORO,10,AUDUBON JUNIOR/SENIOR HIGH SCHOOL,Schoolwide,91.67,192,176
2015,7,CAMDEN,150,AUDUBON BORO,999,Districtwide Total,White,91.18,170,155
2015,7,CAMDEN,150,AUDUBON BORO,999,Districtwide Total,Black,-,-,-
2015,7,CAMDEN,150,AUDUBON BORO,999,Districtwide Total,Hispanic,-,-,-
2015,7,CAMDEN,150,AUDUBON BORO,999,Districtwide Total,Asian,-,-,-
2015,7,CAMDEN,150,AUDUBON BORO,999,Districtwide Total,American Indian,-,-,-
2015,7,CAMDEN,150,AUDUBON BORO,999,Districtwide Total,Native Hawaiian,-,-,-
2015,7,CAMDEN,150,AUDUBON BORO,999,Districtwide Total,Two or More Races,-,-,-
2015,7,CAMDEN,150,AUDUBON BORO,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,7,CAMDEN,150,AUDUBON BORO,999,Districtwide Total,Economically Disadvantaged,85.42,48,41
2015,7,CAMDEN,150,AUDUBON BORO,999,Districtwide Total,Students with Disability,85.71,35,30
2015,7,CAMDEN,150,AUDUBON BORO,999,Districtwide Total,Districtwide,91.67,192,176
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,20,HIGHLAND REGIONAL HIGH SCHOOL,White,89.39,179,160
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,20,HIGHLAND REGIONAL HIGH SCHOOL,Black,82.08,106,87
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,20,HIGHLAND REGIONAL HIGH SCHOOL,Hispanic,78.38,37,29
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,20,HIGHLAND REGIONAL HIGH SCHOOL,Asian,-,-,-
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,20,HIGHLAND REGIONAL HIGH SCHOOL,American Indian,-,-,-
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,20,HIGHLAND REGIONAL HIGH SCHOOL,Native Hawaiian,-,-,-
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,20,HIGHLAND REGIONAL HIGH SCHOOL,Two or More Races,-,-,-
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,20,HIGHLAND REGIONAL HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,20,HIGHLAND REGIONAL HIGH SCHOOL,Economically Disadvantaged,76.23,122,93
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,20,HIGHLAND REGIONAL HIGH SCHOOL,Students with Disability,68.42,57,39
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,20,HIGHLAND REGIONAL HIGH SCHOOL,Schoolwide,86.05,337,290
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,30,TIMBER CREEK REGIONAL HIGH SCHOOL,White,94.17,206,194
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,30,TIMBER CREEK REGIONAL HIGH SCHOOL,Black,92.56,121,112
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,30,TIMBER CREEK REGIONAL HIGH SCHOOL,Hispanic,-,-,-
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,30,TIMBER CREEK REGIONAL HIGH SCHOOL,Asian,-,-,-
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,30,TIMBER CREEK REGIONAL HIGH SCHOOL,American Indian,-,-,-
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,30,TIMBER CREEK REGIONAL HIGH SCHOOL,Native Hawaiian,-,-,-
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,30,TIMBER CREEK REGIONAL HIGH SCHOOL,Two or More Races,-,-,-
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,30,TIMBER CREEK REGIONAL HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,30,TIMBER CREEK REGIONAL HIGH SCHOOL,Economically Disadvantaged,85.85,106,91
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,30,TIMBER CREEK REGIONAL HIGH SCHOOL,Students with Disability,79.07,43,34
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,30,TIMBER CREEK REGIONAL HIGH SCHOOL,Schoolwide,92.47,372,344
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,50,TRITON REGIONAL HIGH SCHOOL,White,87.19,281,245
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,50,TRITON REGIONAL HIGH SCHOOL,Black,-,-,-
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,50,TRITON REGIONAL HIGH SCHOOL,Hispanic,77.78,36,28
2015,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,50,TRITON REGIONAL HIGH SCHOOL,Asian,-,-,-
